corpus,config,split,offset,cluster_id,row_id,selection_digest
openswe,openhands,qwen35_122b,46355,vuejs__composition-api-722,13b37f4b-bd6c-4ea2-873b-b9f4ab16c779,4aec20f222687570d052ec6d41a890de66c4fc760f6eb0d7a9fc1f99235635e4
openswe,openhands,qwen35_122b,821,caikit__caikit-438,42bf54e2-fbd1-42a5-bb32-82539fda7d1c,0d15774f353ca5df6790abc904e3fb787b6c42b5a6221143675ac6b9c478c902
openswe,openhands,qwen35_122b,49364,tfsec__tfsec-848,3ede7c10-158a-4a05-81e0-c1ccf99cd0f3,2bbbe29ac505459b8110629dc3e15a8d43e5ae77786031afad10046257a1a311
openswe,openhands,qwen35_122b,15550,sage__carbon-6797,2cc664fc-e553-4fe2-b97e-64d46ec06110,970c2764ea1144aec064e082c3acf84a4318f4c4c46087f7bd17f8ac11392dfd
openswe,openhands,qwen35_122b,35551,electron__fiddle-637,fa0f64c6-e9ca-4ce6-a57e-0b71eb503b71,db3938fd2fac5b13a88f7ea438818bdbb81517fc9acaf3c22c681f1caef6d941
openswe,openhands,qwen35_122b,27587,cta-observatory__ctapipe-2430,da5faa36-0461-4a7e-8764-fdea5e1a7133,55e15dd9aae9254ac384bb5337373e2e156e6c279fc3c436180c9a5fda2bdfa7
openswe,openhands,qwen35_122b,4420,joshuakgoldberg__create-typescript-app-2011,4aa310e8-d38e-43d4-bbbc-5a1cf9805731,8fa9b2b7a9c9d1eb1a0ff87f4926adb46981449fa048608a2f834b1a26c5791f
openswe,openhands,qwen35_122b,37363,materials-consortia__optimade-python-tools-903,cfd2dd67-3523-4e27-8daa-775392e2c6dc,4f16892611d3aa128671e886f8f264934765aaf05d67cfc4e1af0dbc87810010
openswe,openhands,qwen35_122b,52611,rust-lang__rustfmt-5536,24c94e20-a47c-47c0-8281-10b9529c5c7e,abe5edbc6f9e7f70a36041baf14cc9bcfada59c6fcec1420423af6952a13b133
openswe,openhands,qwen35_122b,34027,pycqa__pyflakes-668,74d82457-8602-4cd2-b98e-b021a83aa865,5396de083a3c7e0cdb5774ffe7deea349fad71e515bb8fbc8ac34d6574120686
openswe,openhands,qwen35_122b,20019,brendanzab__codespan-282,f5895541-a4b8-4c8c-a938-09e839025826,3ad58d45c5b82a9aef2a3f12a7b4834f315befa34e5e0b7b361ee2c2ee7d69b3
openswe,openhands,qwen35_122b,38357,bluekeyes__go-gitdiff-36,0c736b1a-c2a5-4c6b-891d-637ad16d4214,3e17ae9aff98cf570434c7a97c33e597e4079ab00d271fab60242c35fde846df
openswe,openhands,qwen35_122b,7678,knative-sandbox__eventing-kafka-458,ec6b55bd-1ce8-4277-bdc7-08f62a5ce5e7,52aaf702ef32dda67c7250acf028e86af78ba36ab235f7a6910962dcf463fc2a
openswe,openhands,qwen35_122b,1335,jsonata-js__jsonata-224,a1269d11-02a2-46f9-a386-36db0089ce49,2663316142a783cdd5c4f8ce7a6ce8558c021caf9723149f36c4a7adfdaaf0f4
openswe,openhands,qwen35_122b,227,helm__helm-9845,81a0738c-f79c-4d9e-ae60-b33459bf64f7,2c642886b362bcb0bb77bc9aa8f41e7cc282a1ce05fadd542187c751e6f185fd
openswe,openhands,qwen35_122b,10051,mirumee__saleor-dashboard-109,b4c7ae69-a6f8-41f4-adad-8b9407639405,189fc8d945555b37fa9d8140e6f8bd4bd4f800dc52cb6d49b2a3c68ab95a271c
openswe,openhands,qwen35_122b,49263,kovetskiy__mark-248,f1d57886-2cc7-471c-8f8c-0c6661d1ca83,a48b5551f3a1f0a3c28058ead0b873e5cd3239e0ae2069f048a7868d678a95bf
openswe,openhands,qwen35_122b,4104,alecthomas__chroma-521,b1c8c81a-6c41-46ab-ba8b-ed5e83d1fd78,41c9acf1657349ab15cc30d07109853316322cfa79263c8ffbd4deb50a5d7d17
openswe,openhands,qwen35_122b,37644,obsidian-tasks-group__obsidian-tasks-1554,588398ee-6587-4cb1-913e-f63b4bad8dc4,604e7246c0cb9964810d401418fb9a77500b746a938b141b51428315a201d8df
openswe,openhands,qwen35_122b,52477,joshuakgoldberg__create-typescript-app-2105,10553c8f-eb00-4031-a1de-3616df9a24a2,f65af5486b70fde2d20a70ae91d67c888d4bad6d0c689e4d4de9db78becfcde2
openswe,openhands,qwen35_122b,49007,jmorganca__ollama-1393,9efe571e-fb53-4fde-91bc-e64c76303915,29fa3cd39084eb4cde2cd168b58bfbbde0ba7c8a3b729e32a7ea9e8eb5ac2341
openswe,openhands,qwen35_122b,54726,googlefonts__fontc-979,4989f516-a6e4-4c0f-8970-79636cc5f6c9,6c81cc1be470facfb83e277dfb140258bbe3eb9da306efbefc420d12d3748d3c
openswe,openhands,qwen35_122b,26557,nats-io__nats-server-3552,4885f10d-f920-4c85-aa12-85277f2bc79e,6025335679ae399c1b2345332f2b7cabac3e0fe22833e1060e57c834e40e72fd
openswe,openhands,qwen35_122b,5055,python-babel__babel-488,75e2e4b5-2ce5-417a-9d30-04dcbaf0dbd8,459ced6aac94e9690e4e17483e13d2d6679416c0b499881bf035c26cbd4355b2
openswe,openhands,qwen35_122b,46514,vaskoz__dailycodingproblem-go-442,845655de-778e-4e8f-a9ae-1d33c9d79c8d,8aebf55b918127b2e4977852ce93649edf3520f7d3d40398e82aa025af92012b
openswe,openhands,qwen35_122b,54754,aquasecurity__starboard-586,093b6658-9f6c-4780-9a62-57f640ef2158,62ef48bc693df291c1df35a80d7cb84671d4b13dc95291bcbd8c2369bc8ce93b
openswe,openhands,qwen35_122b,11198,pypa__build-232,f3750b0b-c374-4f26-96ab-a856b8a6f219,3bb742af393eb5fa2912ac11f0c5e9bad73d654247b7cec4874e2d9c1a27ebe7
openswe,openhands,qwen35_122b,31836,creachadair__jrpc2-111,397ce428-0abe-4014-9dbd-e28e8c98e657,15abd5479ff9ce0168727a2b2f19035fd33b338e2f3163b25cb25c072556666d
openswe,openhands,qwen35_122b,55097,open-telemetry__opamp-go-251,7b7a6ed8-060c-4475-9f48-212270f20d9a,de646e2f1b2869aba8b02c0b31e8131ac44a66ec724e8caa9147f4baa042a5e7
openswe,openhands,qwen35_122b,45104,mageddo__dns-proxy-server-381,ad4f7d31-cc04-461c-b943-26670226b693,cc973325c1b4ebde77232b80fc3deb377f5440c747f3ee39a6b85af34fe7d985
openswe,openhands,qwen35_122b,27169,lingui__js-lingui-820,010d8d93-fb89-4ff2-8d77-85ebd386dd01,580227e0ef3b7c87e2d338d6224776892c511f36308ee18cfee850e1d814fea7
openswe,openhands,qwen35_122b,31167,sap__cloud-security-xsuaa-integration-808,012b1977-5ff6-449f-bb37-bc539f25f3c6,075161ac4c64d41af58bdb1a556d54235f8e51f3199c3103770ef5d6fc25ef27
openswe,openhands,qwen35_122b,34614,platers__obsidian-linter-342,c8720577-06b5-4e87-8744-355effcc508f,5844dc2b696ece4e3b9b33c388d65a82212893964538bfbce4d80eb89bf91f89
openswe,openhands,qwen35_122b,33603,stellar__django-polaris-654,e361cdc0-1045-47e3-acf2-f56c3213325c,46ac74ed385d2790d55a74f0c7cf8263036839f97bed8d35649949ae895b39e4
openswe,openhands,qwen35_122b,24857,koaning__scikit-lego-736,cb89dd22-8778-4573-80c3-1754859a25e7,1fc89e8fbe899c65728c0c2827948d5a6d73af3e6e553205ed32f35e7507943c
openswe,openhands,qwen35_122b,34347,aiscript-dev__aiscript-827,9a4b0033-4708-44a0-a922-478757ab4538,eaad18702e158ca57eba94fdcf5ce46d1b18b8d0852d46d57f5e162336b2fde2
openswe,openhands,qwen35_122b,41979,rhayes777__pyautofit-829,fe657f3d-db70-4cf8-a670-674ea703666d,0a6bd44e77ba962d40b756dd58a16b3e9e2451db498c3ee19e39a2cf7c4eb5a3
openswe,openhands,qwen35_122b,33671,sunng87__handlebars-rust-217,d9f5b481-770d-46d8-9d94-a0804407c13f,65f37f66d40623a787b77dde8e36c63df07a18907933ec86dfa79c10e7424621
openswe,openhands,qwen35_122b,21232,google__closure-compiler-1079,ac6aeb7a-04c3-4d19-8c67-5b31ce434c42,2b4b11a406b1492fa1fe4f12eddc8088c19012b9c8d5911c7bf065ff3fbf5e0d
openswe,openhands,qwen35_122b,52118,microsoft__typescript-go-510,0bc20f8c-1183-4d89-afbf-4f8ff6cc516c,74e4c75a36f84c36bb5347f3c3fe76145b664fba03cb0208d5d84d9e8dc8bd19
openswe,openhands,qwen35_122b,39335,volkovlabs__volkovlabs-dynamictext-panel-338,a76eee31-ca63-4c65-a099-dd53fad26a11,6bbc77720fd9cbaff5b363eadcd9506165918626d792264105b31ad903123273
openswe,openhands,qwen35_122b,31417,kroxylicious__kroxylicious-1656,cd5ed4dc-3fe0-4a01-a305-53d81202d115,21b7d7a7521a5b0e6f85d1cdde6d701e4caf0e9400701b5e95f7fd69ca358a2c
openswe,openhands,qwen35_122b,20415,open-sauced__insights-851,94e8e587-3ee2-41d4-9764-03bf3d091aa7,58d50af3aa6563a4ea2c9fb4d8e0bf4418296c321a756fb08132dfc52d6db8f5
openswe,openhands,qwen35_122b,36113,eslint__eslint-12258,8eacc64a-5eab-47e0-a2c2-4f565aa2034e,20e2545726205180765c9cf22a8b8d4935d3cba139f86b62b1129753f5e982e5
openswe,openhands,qwen35_122b,1872,node-fetch__node-fetch-1463,02d8bf05-bfb9-485e-81b5-f7a33cefb53d,56b185a043f05dc029f0b4556072f09b220b0883fca50eec50dbf17d8659d734
openswe,openhands,qwen35_122b,32674,narwhals-dev__narwhals-1924,581f5acf-a924-46cc-b6fa-afbab8d410e3,324a60fd57402e39954d3f099333b4fae1a86c0bd6841d81c5172bf2ada12723
openswe,openhands,qwen35_122b,16844,dtolnay__thiserror-337,bcc26a13-8c98-427a-9bdc-f3fb0b0fdd71,452d1d7e315f1d44676098c0008b3d578d5e65cf42504c85bc7d7ef091c611b0
openswe,openhands,qwen35_122b,27696,ember-codemods__ember-angle-brackets-codemod-214,90a1c62c-fb59-4c25-ad79-5d833a1ca206,95d7047445b0c43dda7432962e006445fc779dc9ad9f1f4c26c524df0f8621b0
openswe,openhands,qwen35_122b,23408,google__go-github-1844,d281a191-d8c0-4861-8814-8653fe6aaba8,cff7fe26641b250c244a74f09740d4f4237d858d63ff1864951df8882acd3603
openswe,openhands,qwen35_122b,20402,armmbed__yotta-802,1f5a9772-28f8-4b37-a704-447c716f8bb0,237d566355f7ee19b65574d5a65da2bac1387d6fa10398bdbd988c89efb650b8
openswe,openhands,qwen35_122b,52107,petermattis__pebble-110,105df0c0-dcd1-410e-af59-e79535c7458d,9ca170c606eb6163e234c622c5cebbf1b86ec856dd977ddb504f8284aa8f6300
openswe,openhands,qwen35_122b,6273,getmoto__moto-7773,e79d9f7e-e560-4074-806f-5996556d5694,b6c4257a2b17febe8293dfbe1f13c33d8ee3d725409138070bb644492ce02154
openswe,openhands,qwen35_122b,31508,vaskoz__dailycodingproblem-go-433,7f5fb3ab-acb9-4d4a-bcff-e5b2fac97960,1f5d5966d98d264df712782d697ca5ab1bbc00607ee43d5fa9a3f4760044ef6f
openswe,openhands,qwen35_122b,7370,sanic-org__sanic-2858,9200d3e8-58f2-44a5-be65-172fab51fd03,101f8f8b7417ca91c7c8ba71c5ed2adfdfc2c7f35f95ec538afb3dbb837000c2
openswe,openhands,qwen35_122b,32353,eslint__eslint-8084,958f0676-a9d5-4c38-a25b-f5c4ddea3ecc,4f876e73674ecb50ef712c8d9ac6cdcb0fbf27fced37e6b2aab742bdec08ce50
openswe,openhands,qwen35_122b,19256,vaskoz__dailycodingproblem-go-606,d55db8d8-4958-4317-bce7-2563cfc50bc1,ac6b46770843ebc7d581c6791db0ebc82424e1152d03ebbb43d580cc5972c9f7
openswe,openhands,qwen35_122b,55398,openshift-pipelines__pipelines-as-code-628,9c8b34bb-40b2-40d7-891c-3d8235643aef,54fee1c56a1b670fff675bbaff7ccbc5df71450e8ae7cda5a119c0f0f05bca53
openswe,openhands,qwen35_122b,31339,mvdan__sh-1062,23b4e0cc-a647-46cc-881f-1ab6bc7aaa35,73df8ee601a7c0a07ba2b10cda7995bcb994c854fbc1f65300693282c93a7f2c
openswe,openhands,qwen35_122b,54145,mozilla-services__react-jsonschema-form-1147,bac30685-ef6d-4b29-bf1c-e6895047d678,88212b15c2d7bc11b79a014a66abffc629a945de39b85e99bded7c70f609f81d
openswe,openhands,qwen35_122b,33419,azure__walinuxagent-642,be73e77b-8e86-41e5-a732-8657fce597ad,3a3d3af1fe49aae9c6c5c1764251b29670327a707851369394278234a801f22e
openswe,openhands,qwen35_122b,5476,reubeno__brush-384,337d08a9-0bdf-4033-9a15-ba9a26a6879c,5a518f653810321ad2fa190565f3f32202bb9e3c485b5f00fc64da51c095ab0e
openswe,openhands,qwen35_122b,16084,shlinkio__shlink-1523,ef7c75a3-3574-4d1f-9375-c5df30623f73,779f98581067819e9a119a0bd22fcfdf624bcfe897a05ef9b0ee2367d0502ec4
openswe,openhands,qwen35_122b,47967,helm__helm-8369,7fd9500c-3097-4a2e-a90e-bfc48566bdb3,4c5ed91c1035969b57f14125e64a14aef45de802845739cd70406100683eeb93
openswe,openhands,qwen35_122b,5638,rsteube__carapace-346,22976bff-b9f9-48a8-8f0a-cd5634967630,8a6773ae5f0dbf5c7e03628c85008cb6bbbc15336dc64cf8e3101f6396080e50
openswe,openhands,qwen35_122b,47380,shlinkio__shlink-web-client-369,89ea7acc-ac74-4e7f-8716-57109ce610e7,0a338d4aa800b090c58d4ad0c66c2b1632b2f0fa80f5b0bc6cae57e62dbd3c96
openswe,openhands,qwen35_122b,39946,glennjones__hapi-swagger-533,c561e378-d4d7-4923-b826-a2e4b9a4cf69,4b8df1062f0904b3219ace553ce03e8f4674d75c09aa0fe044bac137450a6e9c
openswe,openhands,qwen35_122b,31006,eslint__doctrine-160,8ec4d7ad-66c6-4ae0-842a-f856c8efa7c2,743e9b13dcda62c436df086dec2c1f8692295d4411cbd14cc4ae621ba9e4bd0b
openswe,openhands,qwen35_122b,26579,pennylaneai__pennylane-3483,184cc9e9-b7bc-47db-9ef1-8cc70ab352c2,dd1f9c1e55a8825fd67c6e9fd370f6bc9d2f809d0c21a141d87b328d7e6ed5d7
openswe,openhands,qwen35_122b,43994,un-ts__synckit-208,04ed1430-d60e-4532-a292-46da1e3f5095,30d2febcaeba214b05bd5c3231202eb2dc08e229630b0bf6ca2ed808333dfedd
openswe,openhands,qwen35_122b,48386,nuxt__image-1626,ba87283c-8a02-454c-8416-6baaa002cbe4,7b8e8bae76b1b8a4db2cc00d54087e7219e04a1b2993ea1eec5655a72cc60c9e
openswe,openhands,qwen35_122b,6077,rust-lang__cargo-14004,08c430cc-5e31-4488-88a5-bbe38ec4a768,63f632cbe877cf527ffacce43f4a5b9d35e691f80950ed624985f22008174208
openswe,openhands,qwen35_122b,43549,redis__redis-py-1870,b00b49e2-2423-4282-81c5-f275e0b8367c,4bb702855a37e5a53021c477f55e60d8387168a3f765d963dfdd9fdcaf541ba2
openswe,openhands,qwen35_122b,51030,oceanparcels__parcels-2091,c52fff95-ee5d-4aa9-9ac7-5ca7494f7abf,08198b3ea4bf0b26300c35853beafd46a6da04b4d9d8886f782238acea9b5076
openswe,openhands,qwen35_122b,54567,vuejs__eslint-plugin-vue-1071,036c5ece-d906-489f-823f-d7b91903a1c9,8e766f1ecf025c61ea41e586c2d761ce1c6d68cb6f35836c9b4ffdf95391a4c2
openswe,openhands,qwen35_122b,33105,beatlabs__patron-604,dbb7e2d4-e84f-4546-9561-f907e4ce9bbc,9d991a78b65ca7fe5aaad4921b8f49ac54ee600503fe2845f3296ed23606f2c6
openswe,openhands,qwen35_122b,28321,stretchr__testify-1582,1fb195e7-e980-41d3-826d-96d6ea5bc6fa,60d4542313afb70804ef7e9b03dc0d0c6d0e65dfa2482413f9191be5c5c4ba4f
openswe,openhands,qwen35_122b,38621,authts__oidc-client-ts-1702,82418e60-0821-4286-b406-006ed77f276c,14ce005851d86c954740e4fa6d010da729a5c756edf1ca1593f611298ef0cfc9
openswe,openhands,qwen35_122b,32160,processmaker__modeler-785,b2de2f67-1b63-43cd-91c2-8c1abab92167,8bb484d77d6f6ecd9cb11935a9c55ee64b5f74d59c0292a8f93b3cebf31ed2fc
openswe,openhands,qwen35_122b,28711,google__go-safeweb-325,55a05374-d154-42d6-b9af-697397322b3e,174c37c3d38e917d9b6b2e34cb02abaab2c99fee9a45b943cdaaa6e14cecc982
openswe,openhands,qwen35_122b,31012,behat__gherkin-359,c9b8bfca-6e35-47f4-9cf4-f3baa35ce80f,0ae2ce4e0dc8e0aaa436340b8cbf7cec20675cdc9e3471986725c559ce1d103a
openswe,openhands,qwen35_122b,23547,allegro__marathon-consul-147,e1d2a86f-ccf1-4783-89e8-d1922ea639b4,1d975fa70e6d04a6ef842357ea9fe24d891bd247730c2da8511e59bb0f88ce18
openswe,openhands,qwen35_122b,35952,sjbarag__brs-569,8f382a68-04e5-4213-b486-9f17eded7e1f,66a295fef6710f63c8566d2c6827407988d7dccaf41f5d1d4747e26bd3288139
openswe,openhands,qwen35_122b,11670,eclipse__microprofile-open-api-678,82916bf4-c133-4a1f-b50e-f4ae60481de7,2166599540023ebe7c74fe611a396d1c2870327d047c1f4f83e7ca84598fc80a
openswe,openhands,qwen35_122b,8097,casbin__casbin-325,06153acf-17c7-4c64-8b40-dd2c24038705,3d81e150d1254e4f8e35bcfbaa6932b394496dceafe318a600fea9a09c2ae9b7
openswe,openhands,qwen35_122b,48663,sveltejs__language-tools-1318,52d45f65-cc11-47d1-8bcd-c375df96a491,059e2afd09c9b3ee2fd4dc54a33ba57b12190b46c88d8e71c6baeca9d694c7c6
openswe,openhands,qwen35_122b,40278,dtolnay__syn-834,58b12eff-f46e-4d2a-82c2-bf6ca7cc3c94,b597a1036227c32e06926a1b6919eca24de9bbac09dd8d60b618f4b17070af44
openswe,openhands,qwen35_122b,30776,apollographql__apollo-rs-456,0e32cfac-cf18-40f0-a337-2cba859b7f3e,28ca0412fd7fa05d352730665ffa3b2a77eba27ff286fa228812d2c344d619c6
openswe,openhands,qwen35_122b,53470,swc-project__swc-5508,7da39e10-d280-491d-b282-cfcf1fcfcdea,bfb727b09d05f520843e911502f71ef525f925689f8067473ac310c08f139018
openswe,openhands,qwen35_122b,20529,pinojs__pino-604,6b8883e1-76de-4766-ac88-5a7e0ac1e898,5acaf33ed65ac4114ee4df9867fee26e1a4e0200c92780e3e4573c320448a694
openswe,openhands,qwen35_122b,7997,helm__helm-12382,5c1106c6-252b-4581-b6da-6b090f20f889,155f3fb0e5fe2669e9163f4b8516c856ce1296b0314e9cb4d1acf598ab1ee612
openswe,openhands,qwen35_122b,33202,kkawakam__rustyline-224,48e69a48-d836-41dc-9c40-13bd3b85844e,3b64a5b4370456d287286e0d29873078b9d1fc4b44a824209db2438f4e644598
openswe,openhands,qwen35_122b,15527,serverless-heaven__serverless-webpack-271,eb926baa-3e55-4eb7-a7fe-690386543ccf,2fc3ae65ee1fb5020622a52b4ea05f4db40e341ee9bdb20d25d29866923ec2a8
openswe,openhands,qwen35_122b,15894,grafana__dskit-146,b39f167f-4b9f-46ac-b49d-d4060328ffca,4650938c89d6d8cdcb67c0069e710f7e23e753b02ac8eb8adf40f9d67c6fdf35
openswe,openhands,qwen35_122b,15046,google__kf-831,01bb3318-3874-4358-9833-b2ac3cd91a5a,0879f2cd1cb38ce25b1c53a23fd1c47b657637f396413933579e879d8a7b3713
openswe,openhands,qwen35_122b,26361,spring-cloud__spring-cloud-task-872,6a3c01c4-9a42-44d6-9d44-3e361ae828b1,06adaef1b72300eedae5665d4a9406997a74377a114e4cc0ed4ce19c81296eb2
openswe,openhands,qwen35_122b,15498,stravalib__stravalib-604,88ae6587-61ad-4c40-a7bc-0c9f585f9770,4cc7379826b04d88e8e3a03cec466f61efe2d3c89911d3842e0cf7ce4477a3bb
openswe,openhands,qwen35_122b,34241,gleam-lang__gleam-4516,c22f2c10-b255-4ad1-87e6-ee6e53aee9fb,8f9737fabb2c23a629a5a9c567f9c4ba50d26beb0610b38fa1df5cbb4a3136a9
openswe,openhands,qwen35_122b,44046,yannickcr__eslint-plugin-react-665,e4551637-1432-4968-83e7-f524cbd2bffb,7c079582ad663cc46f651ca62a208b810f9bf74a9596ea13b47e49f93684ed18
openswe,openhands,qwen35_122b,4742,viacominc__data-point-494,dc429c07-516f-43fa-8881-9b594093c957,54817e3a851929005efbf000d4e1a97c45831c2f369fa0c06daf8981306d5b7c
openswe,openhands,qwen35_122b,5613,webpack-contrib__copy-webpack-plugin-524,a2de725e-46ad-4bb7-b0f0-b6b3f592466d,60e80dd4b2830d4ea3fe19c97c2475233e5a61f0da3fa6f9b24674c2b33461b3
openswe,openhands,qwen35_122b,48592,cargo-generate__cargo-generate-692,1abe73fd-f715-487e-a5e5-b3e69a114ac0,303cb4bb50215169eace4c7eb6e75a7c281403ae2c8d0b1a7acbe6929b15983a
openswe,openhands,qwen35_122b,46809,google__go-safeweb-242,1ec7a009-2f1c-4c61-a591-887f8896af5d,2bfe917431a11943f6c8fb6657c4b2bb32707773dfa600d3fe94c05ecd759fff
openswe,openhands,qwen35_122b,17213,amaranth-lang__amaranth-842,5bcb29ca-9b13-47ee-b239-55983a7659eb,97691177b7eca4f88146bb12ef24aa6595715c152cdc2d911b42585a05dc75ce
openswe,openhands,qwen35_122b,22612,clap-rs__clap-5908,6ce360d5-266b-405b-ad64-0eac88c2fe0c,324733e2ad31aa3be2390afce382aaeb8465c33e2102d84e40734572ee6399af
openswe,openhands,qwen35_122b,23584,elastic__synthetics-322,16bf3aac-9a86-49f2-92e4-fcbff72102e9,824836f963617cbb29cfa3bb3a12d45744f7cabbe9b6f8beb651fa54a4f92e19
openswe,openhands,qwen35_122b,51590,textualize__rich-1804,04ebef67-4bf0-4533-998c-65f0160e7197,3fb71ab4ecf6d52e2e2f1465beb9415663a5c34164683a4c842e00f257c9ab6c
openswe,openhands,qwen35_122b,31651,api-platform__admin-364,69ac0a41-bffd-45cf-923c-512a9caa340c,6772275e7c60a77310df0e6f1fb6759b207c3f7257bb27bd30875017cef7a593
openswe,openhands,qwen35_122b,23921,pre-commit__pre-commit-898,f8fa967b-a0fa-4e54-981e-8d3ec36b363d,5ce8d358bd52be23b2076695930d4a3190557489ce04cedf66d7b4d2df927434
openswe,openhands,qwen35_122b,1891,getsentry__responses-530,4cfecd6f-55f6-4514-8782-41b0f4f0cf0c,3304e0a946116cfc89f066a0b965c76c685ee50844b44fe0c66aa04e4a463062
openswe,openhands,qwen35_122b,29028,brettcannon__gidgethub-46,d084805e-918f-4811-bc1e-9809caf6e004,9cd087ebe1d709c08c598af6e3d542342c2e02f492143df09d694599f10715cf
openswe,openhands,qwen35_122b,3423,hyperledger__firefly-1309,9f2c48e6-a1fe-419e-9733-2ab00fca2f35,1281d61d5671743a2299e3a1bdd83d570fedfbeb68c82044cc69191a81e1c9e5
openswe,openhands,qwen35_122b,32499,redhat-openshift-ecosystem__openshift-preflight-244,4f3c5832-e8e9-4f2b-adce-debf9821a7e2,046ffd045c411b24324e2d1c0b15c815228737777d3d17c001141dc82f4b41af
openswe,openhands,qwen35_122b,9822,pytest-dev__pyfakefs-1163,91abca44-2ce8-4264-b6e3-984979523be1,3495719c67496d0e2ecd64e209b3066549d18a992dab12e70ddbf5dc306d8bed
openswe,openhands,qwen35_122b,52811,kestra-io__kestra-8907,aeab51fe-75ee-4dd3-90be-9c0d4bcb27a7,165bc20be175536680059ac0f74886275aab2f5875c66387644e9b4c002ddae2
openswe,openhands,qwen35_122b,23609,fuellabs__fuelup-189,0befb498-77b0-4055-ba3b-c10ae56d5eed,c1b84108762d8cc3e71b1102716e113c848472f5e6fe16c003258005f6fdaf59
openswe,openhands,qwen35_122b,48216,teddriggs__darling-258,88c01286-8526-4a15-bda3-80dc19dce0af,0e549e3158374bc4d79518b5381c94d269fb981241f1ba61dab15e343b55bde3
openswe,openhands,qwen35_122b,49664,grafana__tanka-339,5c6234cd-1d04-464c-b83b-b97f3b8fdb10,23c12e23ba47d7291858f1f2e92b00c4eae011f6c74ee8fb245975782bf2427e
openswe,openhands,qwen35_122b,14235,numaproj__numaflow-601,38230bcd-e958-4cf1-9d6f-51dbfb281948,5e59a59e68866b4d0dd15a37f17d04d027aee29c0004e7ce07d16506d06d5462
openswe,openhands,qwen35_122b,37069,rrd108__vue-mess-detector-404,5ce2fe93-f2e9-44df-a7e9-e821089f3f60,5cae8c135ab6ebeafa48df6c4ab8f390396929d364d5008e23b0d44da267d9bb
openswe,openhands,qwen35_122b,41252,mgechev__revive-504,9598bde5-510d-48d2-8737-64d7aa4f31b7,3f16aac4d1e90b52cca9f4f4b1c88b6fd8da8dc12b2b68ead0583dc4e5cb412a
openswe,openhands,qwen35_122b,17318,knative__client-980,a1a102e0-beec-471c-bed6-c8b6cc2fbda3,8a9fbeec0ba4cd64a0857cc61eae1ade29b3878851ef8a7262c051ca834311a1
openswe,openhands,qwen35_122b,16805,mgechev__revive-628,09954a2e-cff9-49f8-b3d4-758dde4a395c,890b12127e14b95321d9e3fa5ef7c293d74ad14e140dabbadccc7c0ab7dad2e0
openswe,openhands,qwen35_122b,17059,pipxproject__pipx-441,81632cb1-5035-493d-8fbb-c641cfb478cc,31771548d51877efd4497696dcd03c372643862b26149f810f3dcd0e40451b90
openswe,openhands,qwen35_122b,5602,replicatedhq__troubleshoot-268,1b51475c-a3d3-4ff8-88f1-a0baf01f6486,1a64b523e0e5743e643fffaa5cba11afc09190e583dd4860dae5a8a7ae26d6f3
openswe,openhands,qwen35_122b,31803,import-js__eslint-plugin-import-2608,6dffafca-1dd5-4152-9ed9-d96ac717bc35,5e35f723345de5855bd877555e35c7ae44160d917d19e5552a917952fc572c3c
openswe,openhands,qwen35_122b,10713,unjs__h3-421,b1f2b2f5-e4a4-4bec-bb1b-75a6c62cf2f1,9cc2063d274f30a79fe17a9d1a694e4bc345615df398592e4218b97877b251bd
openswe,openhands,qwen35_122b,2341,editorconfig-checker__editorconfig-checker-128,e79e7a38-ebdd-4167-a01d-9f77c9d25ba3,2f0dab6ddf40256b60428d7336789ff5c5ca0cf9b54f7435a1aab5c7f9595bb9
openswe,openhands,qwen35_122b,12549,pyjanitor-devs__pyjanitor-1101,017e7ad0-4cfa-4af8-a4d6-88e6f570b2bd,4d01b2891c70300c975475513a634e8038f2e3d6482a47dfd28bb7831fb1694a
openswe,openhands,qwen35_122b,47934,yoctol__bottender-281,3d769025-c108-4786-a695-5dc39744b3e2,6d8eecf4ee6b0f185169d6b96a5cd695d888fa9a0e3470769fa183b890d19249
openswe,openhands,qwen35_122b,5485,moment__luxon-1071,a7eed0fc-4156-4dfa-860b-4d8beafdb2bf,0517656bfaa3c4497beb4f747c2ff4b924d42e0aee3ec0d965fc31dfbdd3cef7
openswe,openhands,qwen35_122b,8512,pyjanitor-devs__pyjanitor-1120,28f21323-eb3b-40a9-977f-960c450f21d1,3fafa073dc86bdcc72f0a4d14a96199d6161022a969a680be2952450dc26282c
openswe,openhands,qwen35_122b,21716,eslint__eslint-8999,3fa8c2b3-5477-4ef9-a5d7-8c710f4b2e62,059b8f58a25e5bceae26e8909490690786de647255bf36d5519d7a0f819e7af1
openswe,openhands,qwen35_122b,34893,honeycombio__beeline-nodejs-213,852611e4-babc-44c8-b356-23dd1814a9ab,364a80c6bf3594d9d0f0333c35167144907cf77e01b96cf9891093508470b96b
openswe,openhands,qwen35_122b,5648,briannesbitt__carbon-2825,d44e89b7-ad4d-42e3-a6a4-7832d2ad5693,4082f58ec0ef57339ad6a7cfc41135ca75bc227a138757e78bad01b2ddaecf6c
openswe,openhands,qwen35_122b,33108,jazzband__pip-tools-798,d9eed51d-10af-464d-a1d6-2e49741fa4bb,754772ca3c49dc0635e59fe4be337848bdaec5664f552dd9905891f0f32cab3b
