project,worktree_id,event_index,event_id,ts_ms,session_id,status,vendor,action_ordinal,artifact_id,identity_known,path,artifact_class,module,operation,stratum,previous_path,fractional_weight
agentsight,e58fce112c6e,17532,19d3c170c24b3180,1780703579170,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/intent-to-effect-flame-graph.md#0,True,docs/design/vis/intent-to-effect-flame-graph.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17533,62f37d6d0d0d7892,1780703579173,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/README.md#0,True,docs/design/vis/README.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17534,b2c9b36c95cad641,1780703579206,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/frontend/visualization-views.md#0,True,docs/design/frontend/visualization-views.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17535,9a7770c35cf3f3c9,1780703586543,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/types/event.ts#0,True,frontend/src/types/event.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17536,8ef7b9b2a26156d5,1780703586543,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/utils/eventProcessing.ts#0,True,frontend/src/utils/eventProcessing.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17537,23030fef15771e4e,1780703586549,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/app/page.tsx#0,True,frontend/src/app/page.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17538,991c041ad88bd3a0,1780703586580,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/components/timeline/Timeline.tsx#0,True,frontend/src/components/timeline/Timeline.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17539,dabdfa22edc0d3c0,1780703592347,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/app/page.tsx#0,True,frontend/src/app/page.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17540,5cd80efd9c867963,1780703592360,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/components/timeline/Timeline.tsx#0,True,frontend/src/components/timeline/Timeline.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17541,73ed06624d20f48e,1780703592360,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/components/ProcessTreeView.tsx#0,True,frontend/src/components/ProcessTreeView.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17542,c1d968c51169c3ea,1780703592389,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/agent-run-map.md#0,True,docs/design/vis/agent-run-map.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17545,6758648035558f45,1780703602159,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/utils/eventParsers.ts#0,True,frontend/src/utils/eventParsers.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17547,6707e8574ee030a6,1780703609903,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/ux.md#0,True,docs/design/vis/ux.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17548,8c1e937cf908f952,1780703609910,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/ux.md#0,True,docs/design/vis/ux.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17549,bc92fbceb3837e0d,1780703609910,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/why.md#1,True,docs/design/vis/why.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17550,dc44aa5d5365074e,1780703609958,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/run-impact-map.md#0,True,docs/design/vis/run-impact-map.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17551,38c74f7d383d471b,1780703624809,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/intent-to-effect-flame-graph.md#0,True,docs/design/vis/intent-to-effect-flame-graph.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17552,483083c87319274d,1780703624812,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/README.md#0,True,docs/design/vis/README.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17553,fa99a5fc4fb52b5f,1780703624812,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/ux.md#0,True,docs/design/vis/ux.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17554,ae4cd2b324b24672,1780703624892,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,frontend/src/types/event.ts#0,True,frontend/src/types/event.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17557,3013f2633e70aa5a,1780734802635,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,collector/Cargo.toml#0,True,collector/Cargo.toml,config/build,collector,read,read,,1.0
agentsight,e58fce112c6e,17575,3a7cf01ac2fbe6a9,1780735082515,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,observed,codex,0,docs/design/vis/agent_flamegraph_demo.py#0,True,docs/design/vis/agent_flamegraph_demo.py,paper/docs,docs,create,mutation,,1.0
agentsight,e58fce112c6e,17579,735449e75e1ddfdd,1780735098433,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/demo-output/smoke-intent-effect.folded.txt#0,True,docs/design/vis/demo-output/smoke-intent-effect.folded.txt,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17583,41eee8ed792fab30,1780735111794,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/demo-output/smoke-retry-failure.folded.txt#0,True,docs/design/vis/demo-output/smoke-retry-failure.folded.txt,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17584,73f64d6ccd9829cd,1780735111794,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/demo-output/smoke-impact-zones.folded.txt#0,True,docs/design/vis/demo-output/smoke-impact-zones.folded.txt,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17586,4892f5b5971c3c3f,1780735146550,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,observed,codex,0,docs/design/vis/record_flamegraph_smoke.py#0,True,docs/design/vis/record_flamegraph_smoke.py,paper/docs,docs,create,mutation,,1.0
agentsight,e58fce112c6e,17589,91dde8f7d0cce9e6,1780735178578,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,observed,codex,0,docs/design/vis/agent-flamegraph-demo.md#0,True,docs/design/vis/agent-flamegraph-demo.md,paper/docs,docs,create,mutation,,1.0
agentsight,e58fce112c6e,17595,1cc0cae3df88c0e0,1780735205027,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/demo-data/record-smoke.db-shm#0,True,docs/design/vis/demo-data/record-smoke.db-shm,paper/docs,docs,delete,mutation,,0.5
agentsight,e58fce112c6e,17595,1cc0cae3df88c0e0,1780735205027,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,1,docs/design/vis/demo-data/record-smoke.db-wal#0,True,docs/design/vis/demo-data/record-smoke.db-wal,paper/docs,docs,delete,mutation,,0.5
agentsight,e58fce112c6e,17596,9a2ae6ce12c0ceb7,1780735213159,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/agent_flamegraph_demo.py#0,True,docs/design/vis/agent_flamegraph_demo.py,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17597,73befa19f6c5dc55,1780735213159,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/record_flamegraph_smoke.py#0,True,docs/design/vis/record_flamegraph_smoke.py,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17598,b40e4bdd6de0055b,1780735213161,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,ok,codex,0,docs/design/vis/agent-flamegraph-demo.md#0,True,docs/design/vis/agent-flamegraph-demo.md,paper/docs,docs,read,read,,1.0
agentsight,e58fce112c6e,17608,790ca73c93323d64,1780979364573,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/components/ProcessTreeView.tsx#0,True,frontend/src/components/ProcessTreeView.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17609,78d7da7564b3d050,1780979364582,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/stores/sqlite.rs#0,True,collector/src/sinks/sqlite.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17610,991ab22aac14bc39,1780979364583,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/server/web.rs#0,True,collector/src/server/web.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17611,7dbd941354171a66,1780979372471,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/stores/sqlite.rs#0,True,collector/src/sinks/sqlite.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17612,edccce473eea01ef,1780979372502,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/types.rs#0,True,collector/src/model.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17613,644c93bc726e10ab,1780979372503,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/types/event.ts#0,True,frontend/src/types/event.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17614,39e7713acde410d3,1780979372507,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/utils/eventParsers.ts#0,True,frontend/src/utils/eventParsers.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17615,d28b5e9d70e015ab,1780979375469,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/stores/sqlite.rs#0,True,collector/src/sinks/sqlite.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17616,1667598b66c61793,1780979383263,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/projector.rs#0,True,collector/src/view/projection.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17617,e71c496a7368019d,1780979383264,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/projector.rs#0,True,collector/src/view/projection.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17619,bf3bc7bfd4b96088,1780979383301,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17620,2f1571fc2d1cd8f0,1780979390801,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/sqlite.rs#0,True,collector/src/sources/sqlite.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17621,0314215134b02043,1780979390833,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/mod.rs#0,True,collector/src/view/mod.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17622,3ad75686da311c61,1780979390833,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/mod.rs#0,True,collector/src/view/mod.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17623,989dd9d09c5a1248,1780979390833,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17624,5f61626b2f5ee4a1,1780979397566,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_trace.rs#0,True,collector/src/cmd_trace.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17625,b573d5e1b71ee8c4,1780979397567,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_exec.rs#0,True,collector/src/cmd_exec.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17626,97dd71c16bc4e68a,1780979397601,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_exec.rs#0,True,collector/src/cmd_exec.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17628,b688b66afa793005,1780979407550,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_trace.rs#0,True,collector/src/cmd_trace.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17629,762d8a0d1e8ed700,1780979407550,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_trace.rs#0,True,collector/src/cmd_trace.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17630,9aa84f7b50db0cb8,1780979407556,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/app/page.tsx#0,True,frontend/src/app/page.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17631,f68802857923548a,1780979407572,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/app/page.tsx#0,True,frontend/src/app/page.tsx,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17632,e2863bbe6b6c0161,1780979417148,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/utils/eventProcessing.ts#0,True,frontend/src/utils/eventProcessing.ts,source,frontend,read,read,,1.0
agentsight,e58fce112c6e,17650,589bd53fd36edb48,1780979493773,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/package.json#0,True,frontend/package.json,config/build,frontend,read,read,,1.0
agentsight,e58fce112c6e,17675,0d585090ac6be1f1,1780979662882,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/mod.rs#0,True,collector/src/view/mod.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17676,7c097ecefb525b87,1780979662882,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/mod.rs#0,True,collector/src/view/mod.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17677,f2aadc518e5a4785,1780979662920,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/analyzers/materializing.rs#0,True,collector/src/analyzers/materializing.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17678,a45e3d3fd3f75f4b,1780979662949,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/analyzers/materializing.rs#0,True,collector/src/analyzers/materializing.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17679,bfc692f76fa5b608,1780979666595,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/analyzers/materializing.rs#0,True,collector/src/analyzers/materializing.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17680,9116c5fccda438f2,1780979683887,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17681,c8cbfa7bf3c86a46,1780979683911,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17682,de1b70f1c60d2f62,1780979683912,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,README.md#0,True,README.md,paper/docs,repo-root-files,read,read,,1.0
agentsight,e58fce112c6e,17683,abd1334876b7dd08,1780979683946,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,README.zh-CN.md#0,True,README.zh-CN.md,paper/docs,repo-root-files,read,read,,1.0
agentsight,e58fce112c6e,17684,1ba4c7648528b8fa,1780979700054,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17685,1aff168da6256463,1780979706459,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17686,52975762ecd29a4c,1780979714907,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/Cargo.toml#0,True,collector/Cargo.toml,config/build,collector,read,read,,1.0
agentsight,e58fce112c6e,17688,65b6d92d0ef0b79e,1780979715138,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/projector.rs#0,True,collector/src/view/projection.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17689,410d484d2642b4df,1780979748922,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17691,cc6a3214c25d14c9,1780979762873,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17692,7abdc595e1b9afa5,1780979769973,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17693,4ad47c4cccc5b800,1780979806133,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/server/web.rs#0,True,collector/src/server/web.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17695,10f6b812afa177d1,1780979822331,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/cmd_trace.rs#0,True,collector/src/cmd_trace.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17696,14a8c69d8ffd2b9b,1780979827590,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/cmd_exec.rs#0,True,collector/src/cmd_exec.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17697,269bf02242903ecb,1780979840209,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17703,c1ea0ffe0a56e653,1780979868150,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/server/web.rs#0,True,collector/src/server/web.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17709,1498392b3db2aca0,1780979927080,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/analyzers/materializing.rs#0,True,collector/src/analyzers/materializing.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17709,1498392b3db2aca0,1780979927080,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,1,collector/src/analyzers/sse_processor.rs#0,True,collector/src/analyzers/sse_processor.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17709,1498392b3db2aca0,1780979927080,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,2,collector/src/runners/common.rs#0,True,collector/src/runners/common.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17709,1498392b3db2aca0,1780979927080,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,3,collector/src/framework/analyzers/otel_exporter.rs#0,True,collector/src/sinks/otel.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17709,1498392b3db2aca0,1780979927080,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,4,collector/src/stores/sqlite.rs#0,True,collector/src/sinks/sqlite.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17715,422fbe903985f097,1780979956550,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,README.md#0,True,README.md,paper/docs,repo-root-files,write,mutation,,0.5
agentsight,e58fce112c6e,17715,422fbe903985f097,1780979956550,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,1,README.zh-CN.md#0,True,README.zh-CN.md,paper/docs,repo-root-files,write,mutation,,0.5
agentsight,e58fce112c6e,17722,224932144003a7fa,1780980008324,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/analyzers/materializing.rs#0,True,collector/src/analyzers/materializing.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17722,224932144003a7fa,1780980008324,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,1,collector/src/analyzers/sse_processor.rs#0,True,collector/src/analyzers/sse_processor.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17722,224932144003a7fa,1780980008324,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,2,collector/src/runners/common.rs#0,True,collector/src/runners/common.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17722,224932144003a7fa,1780980008324,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,3,collector/src/framework/analyzers/otel_exporter.rs#0,True,collector/src/sinks/otel.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17722,224932144003a7fa,1780980008324,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,4,collector/src/stores/sqlite.rs#0,True,collector/src/sinks/sqlite.rs,source,collector,write,mutation,,0.2
agentsight,e58fce112c6e,17737,7d3ff1e04c9274db,1780980080637,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/server/web.rs#0,True,collector/src/server/web.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17738,89fd0c936d07ae4f,1780980080640,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17739,5e94b645eda5ea3f,1780980080655,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_trace.rs#0,True,collector/src/cmd_trace.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17740,f8f7086ff950a1bf,1780980080749,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/main.rs#0,True,collector/src/main.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17786,70f128ef2e8a8e94,1780980735620,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,frontend/src/components/process-tree/BlockAdapters.tsx#0,True,frontend/src/components/process-tree/BlockAdapters.tsx,source,frontend,read,read,,0.3333333333333333
agentsight,e58fce112c6e,17786,70f128ef2e8a8e94,1780980735620,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,1,frontend/src/components/process-tree/ProcessNode.tsx#0,True,frontend/src/components/process-tree/ProcessNode.tsx,source,frontend,read,read,,0.3333333333333333
agentsight,e58fce112c6e,17786,70f128ef2e8a8e94,1780980735620,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,2,frontend/src/components/process-tree/UnifiedBlock.tsx#0,True,frontend/src/components/process-tree/UnifiedBlock.tsx,source,frontend,read,read,,0.3333333333333333
agentsight,e58fce112c6e,17787,b9abd3c4e47eb50f,1780980746818,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17788,88cf09597f21db78,1780980746848,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17792,ac6054fb8b8839ad,1780980765125,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/view/session_process_match.rs#0,True,collector/src/view/session_process_match.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17794,44d13a5592deb298,1780980802385,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17795,052281119f3ab43c,1780980802418,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/sqlite.rs#0,True,collector/src/sources/sqlite.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17796,daa788cf1b068e70,1780980802535,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/cmd_perf.rs#0,True,collector/src/cmd_perf.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17797,a83963e627d04e6d,1780980853425,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17798,3b978f4c8ce7727e,1780980864433,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/sources/sqlite.rs#0,True,collector/src/sources/sqlite.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17799,a2b45900642392a7,1780980871438,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/sources/sqlite.rs#0,True,collector/src/sources/sqlite.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17800,4ba5539c79cdc3a7,1780980877848,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17801,32ca493934f3d822,1780980893553,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/cli_db.rs#0,True,collector/src/cli_db.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17807,22dbecb99d4719e5,1780980945966,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17808,3c5506bef4af8966,1780980951262,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,read,read,,1.0
agentsight,e58fce112c6e,17809,91a391fd4836843e,1780980963019,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,observed,codex,0,collector/src/sources/agent_native.rs#0,True,collector/src/sources/agent_native.rs,source,collector,write,mutation,,1.0
agentsight,e58fce112c6e,17814,f9aec6a52ec93704,1780981002877,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,ok,codex,0,collector/src/text.rs#0,True,collector/src/text.rs,source,collector,read,read,,1.0
